id,Start_minutes,End_minutes,X,Y,Team,Action,Half,Player_Name,next_player,next_action,next_x,next_y,event_id,next_team,next_event_id,xt_value,Date,Game,League,Manager,Match_ID,Season,Opposition_Team,Shots,SoT,Goals_scored,Goals_conceded,Accurate passes,Inaccurate passes,Passes,xG,Unnamed: 31,XG,Team.1,Unnamed: 34
209,5.07,5.4,60.6,21.7,Lamontville Golden Arrows,Accurate passes,1st half,Siboniso Conco,Siyavuya Ndlovu,Positional attacks,56.6,1,124,Lamontville Golden Arrows,125,-0.00212,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
212,5.08,5.42,56.6,1,Lamontville Golden Arrows,Accurate passes,1st half,Siyavuya Ndlovu,Nqobeko Dlamini,Positional attacks,59.2,12.4,125,Lamontville Golden Arrows,126,0.00138217,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
215,5.17,5.5,59.1,16,Lamontville Golden Arrows,Accurate passes,1st half,Nqobeko Dlamini,Pule Mmodi,Positional attacks,81.8,57.2,127,Lamontville Golden Arrows,128,0.01341459,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
217,5.28,5.62,84,60.1,Lamontville Golden Arrows,Accurate passes,1st half,Pule Mmodi,Themba Mantshiyane,Positional attacks,99.6,60.6,129,Lamontville Golden Arrows,130,0.01036278,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
222,5.3,5.63,103.4,62,Lamontville Golden Arrows,Inaccurate passes,1st half,Themba Mantshiyane,Khuliso Mudau,Positional attacks,103.3,57.8,131,Mamelodi Sundowns,132,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
226,5.7,6.03,105,68,Lamontville Golden Arrows,Accurate passes,1st half,Nduduzo Sibiya,Pule Mmodi,Corner attacks,93.1,57.7,133,Lamontville Golden Arrows,134,0.00274402,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
228,5.73,6.07,96.6,59.5,Lamontville Golden Arrows,Accurate passes,1st half,Pule Mmodi,Nduduzo Sibiya,Passes into the penalty box,88.8,65.1,135,Lamontville Golden Arrows,136,-0.01162649,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
231,5.75,6.08,88.8,65.1,Lamontville Golden Arrows,Inaccurate passes,1st half,Nduduzo Sibiya,Nduduzo Sibiya,Lost balls,105,21.7,136,Lamontville Golden Arrows,137,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
239,6,6.33,4.6,40.5,Mamelodi Sundowns,Accurate passes,1st half,Denis Onyango,Mosa Lebusa,Positional attacks,10.7,51,139,Mamelodi Sundowns,140,0.00036689,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
240,6.02,6.35,10.7,51,Mamelodi Sundowns,Accurate passes,1st half,Mosa Lebusa,Lyle Lakay,Positional attacks,26,66,140,Mamelodi Sundowns,141,-0.00132891,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
243,6.07,6.4,26,66,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,Andile Jali,Positional attacks,27.8,52.4,141,Mamelodi Sundowns,142,0.00214636,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
246,6.18,6.52,32.3,50.1,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Gaston Sirino,Positional attacks,48.3,51.1,143,Mamelodi Sundowns,144,0.00274078,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
249,6.23,6.57,47.2,58.7,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Bradley Ralani,Positional attacks,52.6,67.9,145,Mamelodi Sundowns,146,0.00089056,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
252,6.23,6.57,52.6,67.9,Mamelodi Sundowns,Inaccurate passes,1st half,Bradley Ralani,Bradley Ralani,Lost balls,95,45.1,146,Mamelodi Sundowns,147,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
257,6.42,6.75,12.6,22.7,Lamontville Golden Arrows,Accurate passes,1st half,Nkosingiphile Gumede,Nkosinathi Sibisi,Positional attacks,11.2,45.1,149,Lamontville Golden Arrows,150,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
260,6.48,6.82,11.7,45.2,Lamontville Golden Arrows,Accurate passes,1st half,Nkosinathi Sibisi,Themba Mantshiyane,Positional attacks,16.6,61,151,Lamontville Golden Arrows,152,-0.00198129,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
262,6.48,6.82,16.6,61,Lamontville Golden Arrows,Accurate passes,1st half,Themba Mantshiyane,Lungelo Dube,Positional attacks,24,55,152,Lamontville Golden Arrows,153,0.00162766,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
264,6.53,6.87,24,55,Lamontville Golden Arrows,Accurate passes,1st half,Lungelo Dube,Pule Mmodi,Positional attacks,41.8,60.5,153,Lamontville Golden Arrows,154,0.00183885,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
266,6.58,6.92,43.4,65.2,Lamontville Golden Arrows,Accurate passes,1st half,Pule Mmodi,Knox Mutizwa,Lost balls,60.1,56.9,155,Lamontville Golden Arrows,156,0.00485546,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
273,6.63,6.97,45.9,14.1,Mamelodi Sundowns,Accurate passes,1st half,Brian Onyango,Andile Jali,Counter-attacks,48.7,18.6,159,Mamelodi Sundowns,160,0.00044588,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
275,6.72,7.05,45.8,16.3,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Themba Zwane,Counter-attacks,73.2,13,161,Mamelodi Sundowns,162,0.01016981,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
279,6.78,7.12,66.9,1.3,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Khuliso Mudau,Counter-attacks,58.2,4.9,163,Mamelodi Sundowns,164,-0.00271464,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
281,6.8,7.13,58.2,4.9,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Andile Jali,Counter-attacks,57.5,10.2,164,Mamelodi Sundowns,165,0.00138217,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
282,6.83,7.17,57.5,10.2,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Themba Zwane,Counter-attacks,73,0.9,165,Mamelodi Sundowns,166,0.00510316,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
285,6.87,7.2,73,0.9,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Andile Jali,Counter-attacks,73.1,5.4,166,Mamelodi Sundowns,167,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
287,6.88,7.22,73.1,5.4,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Gaston Sirino,Counter-attacks,99.1,10,167,Mamelodi Sundowns,168,0.02525592,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
288,6.93,7.27,99.1,10,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Nkosingiphile Gumede,Shot on target (saved),87,37.6,168,Lamontville Golden Arrows,169,-0.01136395,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
291,6.97,7.3,87,37.6,Mamelodi Sundowns,Shots,1st half,Lyle Lakay,Lyle Lakay,Shot on target,87,37.6,170,Mamelodi Sundowns,170,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,1,0,0,0,0,0,0,,,,,
297,7.3,7.63,25.4,49.9,Lamontville Golden Arrows,Accurate passes,1st half,Nduduzo Sibiya,Nqobeko Dlamini,Positional attacks,22.1,49.7,173,Lamontville Golden Arrows,174,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
299,7.32,7.65,22.1,49.7,Lamontville Golden Arrows,Accurate passes,1st half,Nqobeko Dlamini,Pule Mmodi,Positional attacks,35.7,57.6,174,Lamontville Golden Arrows,175,0.00213415,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
300,7.33,7.67,35.7,57.6,Lamontville Golden Arrows,Accurate passes,1st half,Pule Mmodi,Nduduzo Sibiya,Positional attacks,40.8,53.1,175,Lamontville Golden Arrows,176,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
303,7.37,7.7,44.7,53.5,Lamontville Golden Arrows,Accurate passes,1st half,Nduduzo Sibiya,Brian Onyango,Positional attacks,46.9,52.2,177,Mamelodi Sundowns,178,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
310,7.4,7.73,94.8,43.9,Lamontville Golden Arrows,Inaccurate passes,1st half,Knox Mutizwa,Knox Mutizwa,Lost balls,97,31.2,180,Lamontville Golden Arrows,181,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
316,7.47,7.8,16.2,38.7,Mamelodi Sundowns,Accurate passes,1st half,Mosa Lebusa,Lyle Lakay,Positional attacks,44.5,49.3,184,Mamelodi Sundowns,185,0.00346406,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
318,8.53,8.87,44.5,49.3,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,Mosa Lebusa,Positional attacks,30.4,40.8,185,Mamelodi Sundowns,186,-0.00296752,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
321,8.57,8.9,30.4,40.8,Mamelodi Sundowns,Accurate passes,1st half,Mosa Lebusa,Brian Onyango,Positional attacks,32.3,27.9,186,Mamelodi Sundowns,187,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
324,8.63,8.97,37.2,24.9,Mamelodi Sundowns,Accurate passes,1st half,Brian Onyango,Themba Zwane,Lost balls,85.6,15.9,188,Mamelodi Sundowns,189,0.01684098,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
326,8.67,9,63.1,3.7,Mamelodi Sundowns,Inaccurate passes,1st half,Themba Zwane,Nkosinathi Sibisi,Positional attacks,85.6,15.9,190,Lamontville Golden Arrows,191,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
332,8.73,9.07,18.6,53.9,Lamontville Golden Arrows,Inaccurate passes,1st half,Nkosinathi Sibisi,Khuliso Mudau,Positional attacks,14.7,68,193,Mamelodi Sundowns,194,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
333,9,9.33,90.3,0,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Gaston Sirino,Positional attacks,97.2,6.4,194,Mamelodi Sundowns,195,0.00307518,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
336,9.02,9.35,97.2,6.4,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Khuliso Mudau,Positional attacks,85.3,2.9,195,Mamelodi Sundowns,196,-0.01036278,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
338,9.03,9.37,85.3,2.9,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Gaston Sirino,Positional attacks,97.7,1.3,196,Mamelodi Sundowns,197,0.01036278,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
341,9.1,9.43,86.2,7.2,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Andile Jali,Positional attacks,66.7,13.6,198,Mamelodi Sundowns,199,-0.00885965,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
343,9.17,9.5,74.9,10.8,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Gaston Sirino,Positional attacks,78.7,0.5,200,Mamelodi Sundowns,201,-0.00279392,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
345,9.18,9.52,78.7,0.5,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Themba Zwane,Positional attacks,95.1,13.3,201,Mamelodi Sundowns,202,0.01944863,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
349,9.22,9.55,95.1,13.3,Mamelodi Sundowns,Accurate passes,1st half,Themba Zwane,Khuliso Mudau,Challenges lost,90.9,14.3,202,Mamelodi Sundowns,203,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
354,9.23,9.57,90.9,14.3,Mamelodi Sundowns,Unsuccessful dribbles,1st half,Khuliso Mudau,Pule Mmodi,Picking-ups,16.2,49.9,205,Lamontville Golden Arrows,206,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
357,9.25,9.58,16.2,49.9,Lamontville Golden Arrows,Accurate passes,1st half,Pule Mmodi,Khuliso Mudau,Fouls,34.3,44,206,Mamelodi Sundowns,207,0.00132717,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
359,9.7,10.03,30.6,39.4,Lamontville Golden Arrows,Accurate passes,1st half,Nkosinathi Sibisi,Knox Mutizwa,Positional attacks,58.9,49.2,208,Lamontville Golden Arrows,209,0.0055322,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
362,9.73,10.07,58.9,49.2,Lamontville Golden Arrows,Accurate passes,1st half,Knox Mutizwa,Pule Mmodi,Lost balls,73.6,44.1,209,Lamontville Golden Arrows,210,0.00726644,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
369,9.85,10.18,14.5,2.4,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Andile Jali,Accurate passes,24.9,10.2,214,Mamelodi Sundowns,215,0.00162766,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
370,9.87,10.2,24.9,10.2,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Khuliso Mudau,Lost balls,73.3,37.7,215,Mamelodi Sundowns,216,0.01442767,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
372,9.92,10.25,34.4,4.1,Mamelodi Sundowns,Inaccurate passes,1st half,Khuliso Mudau,Siyavuya Ndlovu,Picking-ups,73.3,37.7,217,Lamontville Golden Arrows,218,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
374,9.97,10.3,31.7,30.3,Lamontville Golden Arrows,Accurate passes,1st half,Siyavuya Ndlovu,Nkosingiphile Gumede,Lost balls,46.4,5.8,218,Lamontville Golden Arrows,219,0.00115968,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
376,10.02,10.35,7.2,33.9,Lamontville Golden Arrows,Inaccurate passes,1st half,Nkosingiphile Gumede,Nkosingiphile Gumede,Opp half lost balls,46.4,5.8,220,Lamontville Golden Arrows,221,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,1,1,,,,,
381,10.08,10.42,58.6,62.2,Mamelodi Sundowns,Accurate passes,1st half,Bradley Ralani,Lyle Lakay,Positional attacks,33.2,65.1,222,Mamelodi Sundowns,223,-0.00495937,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
382,10.12,10.45,33.2,65.1,Mamelodi Sundowns,Accurate passes,1st half,Lyle Lakay,George Maluleka,Positional attacks,34.6,50.3,223,Mamelodi Sundowns,224,0.00132803,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
384,10.17,10.5,34.6,50.3,Mamelodi Sundowns,Accurate passes,1st half,George Maluleka,Mosa Lebusa,Positional attacks,27.5,43.2,224,Mamelodi Sundowns,225,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
387,10.22,10.55,27.5,43.2,Mamelodi Sundowns,Accurate passes,1st half,Mosa Lebusa,Brian Onyango,Positional attacks,32.1,22,225,Mamelodi Sundowns,226,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
390,10.3,10.63,36.9,15.4,Mamelodi Sundowns,Accurate passes,1st half,Brian Onyango,Peter Shalulile,Positional attacks,61.1,10.9,227,Mamelodi Sundowns,228,0.00397094,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
393,10.4,10.73,59.2,17.1,Mamelodi Sundowns,Accurate passes,1st half,Peter Shalulile,Khuliso Mudau,Positional attacks,46,2.9,229,Mamelodi Sundowns,230,-0.00437252,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
394,10.42,10.75,46,2.9,Mamelodi Sundowns,Accurate passes,1st half,Khuliso Mudau,Andile Jali,Positional attacks,48.9,9,230,Mamelodi Sundowns,231,0.00136196,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
397,10.52,10.85,42.2,15.6,Mamelodi Sundowns,Accurate passes,1st half,Andile Jali,Brian Onyango,Positional attacks,30.5,18.2,232,Mamelodi Sundowns,233,-0.00104257,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
400,10.58,10.92,32.3,13.2,Mamelodi Sundowns,Accurate passes,1st half,Brian Onyango,Thabani Zuke,Challenges won,92.7,32.3,234,Lamontville Golden Arrows,235,0.09745612,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
411,10.77,11.1,10.8,32.6,Lamontville Golden Arrows,Accurate passes,1st half,Nkosingiphile Gumede,Themba Mantshiyane,Accurate passes,24.4,63.8,240,Lamontville Golden Arrows,241,-0.00237868,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
412,10.82,11.15,24.4,63.8,Lamontville Golden Arrows,Accurate passes,1st half,Themba Mantshiyane,Gaston Sirino,Successful tackles,43.7,65.8,241,Mamelodi Sundowns,242,0.00281413,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
415,10.88,11.22,43.7,65.8,Lamontville Golden Arrows,Unsuccessful dribbles,1st half,Knox Mutizwa,Knox Mutizwa,Challenges lost,43.7,65.8,243,Lamontville Golden Arrows,243,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,0,0,0,,,,,
419,10.95,11.28,62.5,0,Mamelodi Sundowns,Accurate passes,1st half,Gaston Sirino,Andile Jali,Positional attacks,60.7,9.8,244,Mamelodi Sundowns,245,-0.00133247,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,1,0,1,,,,,
424,10.97,11.3,67.9,10.5,Mamelodi Sundowns,Successful dribbles,1st half,Andile Jali,Andile Jali,Positional attacks,80,15.2,247,Mamelodi Sundowns,248,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,0,0,,,,,
427,11,11.33,80,15.2,Mamelodi Sundowns,Inaccurate passes,1st half,Andile Jali,Andile Jali,Lost balls,84,19.8,248,Mamelodi Sundowns,249,0,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Manqoba Mngqithi/Rulani Mokeona,174,2021/22,Lamontville Golden Arrows,0,0,0,0,0,1,1,,,,,
431,11.03,11.37,23.5,51.6,Lamontville Golden Arrows,Accurate passes,1st half,Nqobeko Dlamini,Themba Mantshiyane,Inaccurate passes,8.2,55.6,251,Lamontville Golden Arrows,252,-0.0019231,12/04/2022,Mamelodi Sundowns vs Lamontville Golden Arrows - 6:0,PSL,Lehlohonolo Seema,174,2021/22,Mamelodi Sundowns,0,0,0,0,1,0,1,,,,,
